review,label
"aplikasi yang bagus untuk berbelanja tapi kadang ongkirnya mahal , saran saya . kurangi update agar mb tidka terlalu besar . tambahin fitur menarik seperti apk lainnya misla nya untuk : penjual live . lalu games dll.",Positif
"Sudah muncul brand ternama. Mudah2an ke depan nya zalora jadi lebih baik. Ada saran dari saya, Mohon di buatkan paylatter (pesan skrg, bayar nanti) seperti aplikasi tetangga utk lebih mudah saat berbelanja",Positif
"Sudah bertahun-tahun saya menggunakan aplikasi Tokopedia dan tidak ada masalah. Bisa digunakan untuk beli ini, bayar itu pokoknya aman transaksinya, mudah penggunaannya, banyak bonusnya.. terima kasih Tokopedia",Positif
Sudah lebih baik semoga bukalapak kedepan makin maju dan makin profesional menjadi lapak terbaik,Positif
trima kasih sangat membantu untuk belanja barang,Positif
belanja online memang menjadi lebih enak kalau barang pesanan sesuai ukuran/warna serta kualitas yg di pesan.ga enaknya pesan nya apa ukuran berapa yg datang nya/ga sesuai.itu masalahnya.intinya harus amanah ya dari tenaga kerja/karyawan nya harus amanah. itu saja bila ingin maju dan sukses usahanya. Trimakasih,Positif
"selain sangat membantu org"" sibuk dg kerjaannya, yg mgkn g punya wkt buat skdr pergi belanja, harga yg relatif lbh murah dr apl belanja online lainnya, jg biaya ongkir yg sdh bisa d pastikan lbh murah dan terkadang mlh d gratiskan.... Alhamdulillah",Positif
"Ok banget banyak diskon banyak voucher banyak promo) beli apa aja tersedia..pengembalian dana cepat dan mudah,tambahan review,beli lewat shopee video dan live bantu customer mendapat harga lebih murah..okeee pisan",Positif
beneran sukaa belanja di blibli. sukses selalu,Positif
Pengirimannya bagus cepat.cuma saya ko aga ragu ya dgn barangnya asli apa ganya... Masalahnya beberapa kali pesan barang dgn harga lumayan mahal tapi kemasannya biasa aja kaya barang pasaran atau palsu hanya di bungkus dgn plastik zolora,Positif
"Bintang 5 dulu deh,tampilan sangat membantu,harga lebih murah dan diskon lebih banyak.. Cuma mau saran aja,pada saat cek status kiriman selalu gagal,minta di tap ulang.. Telp CS Zalora membantu saya lewat SAP Express. Luar biasanya SAP Express mengulang pengiriman dan saya yg harus hubungi kurir karena barang dibawa kurir terus.. Kualitas barang,pelayanan dan tampilan di Zalora sudah sangat baik,mohon diperhatikan vendor pengirimannya,karena mempengaruhi mood belanja di Zalora.. Terima kasih",Positif
Saya suka Belanya keperluanku di lazada Saya puas dengan pelayanannya Cuma kadang pesananya yang tidak sesuai dgn yg di pesan misalnya warna dan kadang pengiriman lambat tapi kadang juga terlalu cepat .. bagus terimakasih lazada Atas Pelayananya,Positif
sangat bagus dan belanja terpercaya dan semakin sukses blibli,Positif
"terimakasih olx dengan mudah menjadi wadah pertemuan antara penjual n pembeli,,,",Positif
"Alhamdulillah, barang yg dijual di OLX bisa cepat laku. Thx OLX",Positif
"Sangat membantu dalam memilih motor atau mobil,bisa di jadikan acuan",Positif
Buat buka lapak trima kasih. selama berbelanja saya merasa lebih mudah dan dimudahkan.sekali lagi trima kasih.,Positif
"top dah belanja jadi mudah murah dan juga cepat, makin sukses yah",Positif
Lebih cepat  menjual dan mencari,Positif
"Menurut saya, Lazada makin sini makin seru apalagi dpt voucher,harganya jadi makin murah!! Kalian wajib download sih ini aplikasi baguss bgt, buat beli belanja harganya jadi murah, dan jugaa ada satu hal yang pngn Lazada perbaiki, kalau ada iklan tolong jangan langsung di arahkan ke aplikasi, karena jika saya ingin belanja waktunya belanja, bukan langsung asal main masuk aja.. tapi intinya tetep baguss, tambahan juga buat Lazada, tolong hapus para jualan penipu kyk jual handphone murah.. 🗿👍",Positif
"Selama saya jadi pelangan tetapnya zalora, selama itu juga saya tidak pernah dikecewakan.. Pelayananx sgt bagus dan membantu bgt... Kalo kebesaran/kekecilan atau tidak sesuai ukuran, responx cepat bgt utk memBantu dibalikin ngak pake lama lg, Termasuk DANA dikembalikan sgt cepat👍👍👍👍 Terimakasih ZALORA 🙏",Positif
belanja cepat n menyenangkan bisa shoping dari rumah bisa beli barang apapun yg kita mau n ga perlu cape'bisa belanja kapanpun saat kita mau makasih bgt lazada ok banget deh 🙏🤩❤️😍,Positif
"Dari dulu saya suka sama lazada, tapi akhir akhir ini sering saya rasa ongkinya agak mahalan dari yg sebelah. Jadi sekarang ingin coba lagi, memang kalau ada triknya biar ongkir bisa lebih murah mohon impormasinya.",Positif
"senang belanja di lazada,harga Lebih terjangkau dan sering dpt gratis ongkir. seller dan kurirnya jg amanah. utk kualitas barang yg dijual pun sepadan dgn harganya.",Positif
"Jujur aku apa-apa belanja pasti di shopee sih, soalnya semua barangnya terpercaya, realpict dan memudahkan semua akses buat bisa belanja mantappp sih😊",Positif
"Saya suka belanja di Shopee harganya murah-murah & barang nya bagus-bagus, kalo mau belanja tidak perlu lagi ke pasar , tinggal buka hp & tunggu aja paketnya sampai 👍 terimakasih Shopee",Positif
"Aplikasi yang sangat bagus, buat belanja online ku banyak voucher nya, gratis ongkir, banyak cashback dan jg bisa buat bayar segala macam.. Pokonya semua beres pake Shopee..",Positif
"suka banget belanja di lazada karena banyak banget promonya dan juga pengiriman yang super cepat, untuk fitur laz redwards sangat menguntungkan sekali bagi pengguna lazada agar mendapatkan promo tanpa minimal belanja, namun saldo laz redwards lama kelamaan semakin menurun dan terkadang tidak bisa mengambil saldonya karena akun terdeteksi dll. tapi gapapa terima kasih lazada tolong kembangkan lagi agar menjadi lebih baik!!",Positif
pertama belanja di Zalora sampai saat ini sih aman2 ajh cuma di pengirimannya sih keluhannya aturan harusnya barang harus sampai hari ini tapi gagal harus di kirim ulang itu ajh sih yg harus di perbaiki dan di tingkatkan lagi biar belanja nya aman dan nyaman,Positif
"Keren banyak postingan, baik itu penjualan motor, sepedah, mobil, bahkan apapun jg. Keren deh lengkap. Tp saran saya bt OLX harus lebih teliti. Karna sering banyak penipuan yg di lakukan oleh akun2 yg memang berniat menipu. Good luck OLX 👍",Positif
Selama aku belanja di shopee tidak ada kendala.dan prodak yang di beli selalu sesuai dengan pesanan sampai ditujuan.dan kualitas bagus..masih aman aja kok..,Positif
"Belanja kebutuhan olahraga jadi mudah sejak ada online fashion sore Zalora. Cari sepatu dengan ukuran yang besar juga banyak pilihannya. Sudah gitu proses pembayaran juga nggak ribet, tinggal transfer nanti bisa otomatis terkonfirmasi. Terima kasih Zalora.",Positif
"saya sangat senang dan puas belanja di lazada,sebenarnya saya sudah lama belanja di lazada"" tapi akun yg dlu ke hapus jadi ini akun yg baru. semoga sukses selalu lazada dan smua toko harus amanah pada pelanggan nya",Positif
"Hanya satu kendala yg sering di alami para pengguna Shopee iyalah performa (kecepatan jaringan) yg masih kurang, hingga bahkan sering eror, yah saya lumayan lama menggunakan apk ini tempat utama saya berbelanja online hanya itu kendala yg sering di alami, yah.. semoga saja suara ini bisa terbisikan kepada pihak yg bersangkutan (Shopee) agar dapat di pertimbangkan atau di tingkatkan lagi. 🙏",Positif
Saya sangat senang sekali di akun Bukalapak memberi jaminan mutu dan kualitas terjamin aman,Positif
"sangat suka dan mudah di pahami, terima kasih",Positif
saya puas layanan semua oke dan baik tapi kurir rekomendasinya jangan pake yang lambat paket saya tersendat lama pilih yang cepat dan pasti² aja tolong di perbaiki,Positif
"lumayan, lebih murah ongkir kadang""",Positif
"Sering ada kendala,kadang gk bisa di buka OLX ngeloding trs.",Positif
"Aplikasi belanja online paling bagus menurut ku , UI nya tidak membingungkan untuk pemula , banyak promo Dan gratis ongkir, apalagi ditambah lazreward yang bikin produk jadi lebih murah, terimakasih lazada, semoga kedepannya lebih baik",Positif
"Aplikasi yg sangat membantu, selain itu juga tersedia berbagai kursus.untuk menambah skill dan wawasan.saya pribadi sudah mengikuti kursus prakerja yg di beli di bukalapak. Nama kursus ￼ Strategi Efektif Untuk Menjual Apapun Dengan Mudah Dan hasil nya sangat keren memuaskan. Trimakasih",Positif
"Bisa pembayaran via QRIS sangat membantu. Tapi kalau boleh saran, tolong dong diperbesar lagi nominal gratis ongkirnya hehe makasih Blibli",Positif
"Sebenarnya puas tiap kali belanja di Zalora, tp sayang pilihan metode pembayarannya kurang bervariasi. Dengan perkembangan zaman sekarang dimana banyak kemudahan pilihan pembayaran tanpa kartu kredit, mudah2an pihak Zalora mempertimbangkan untuk menambah metode pembayarannya",Positif
Antar mukanya bagus👍 Sayangnya opsi pengiriman hanya J&T dan barang tidak pernah di antar ke rumah dan harus ambil sendiri sedangkan lokasinya sangat jauh 👎 Kalau bisa opsi pengirimannya di tambah lagi dengan jasa kurir yang lain baik Reguler maupun Cargo 👍,Positif
harganya jauh lbih murah sekali selisihnya lebih dr 500rb dgn ditoko,Positif
"Produk yang saya beli dengan kualitas yang kurang baik dan mudah rusak mau diretur malah ditolak,alasan produk gak boleh retur jadi slogan boleh retur 15 hari bagaimana, terimakasih saya takkan belanja lagi disini. Salam sehat selalu",Positif
"Sangat membantu sekali dalam usaha berwiraswasta dapat dilihat oleh kalangan masyarakat luas, terimakasih OLX Indonesia semoga tetap jaya dan sukses selalu",Positif
Menjual produk sangat mudah dan praktis,Positif
"Klo udah buka Zalora itu rasanya gak ada perasaan takut barang KW, saya percaya barangnya Ori, dan packingnya super rapi, menunjukan Zalora itu profesional. Tapi sayangnya Zalora sangat kurang baik dipengiriman. Sangat mohon pengiriman lebih cepat lagi, kadang suka mikir2 beli ga ya di Zalora, nanti pengirimannya lama, tapi barangnya bagus2 ori. Jadi mohon perhatiannya untuk sistem pengiriman. Dan tolong Size barang stok lebih banyak, serta ukuran XXL diberlakukan juga. Terimakasih",Positif
"bukalapak itu aplikasi e-commerce pertama yg saya download untuk belanja online, dan setelah mencoba aplikasi yg lain banyak keunggulan dari bukalapak di banding aplikasi benjol yg lain.. aplikasi ini ringan, user friendly, mudah sekali penggunaannya, fitur yg sering digunakan langsung tampil di halaman muka/beranda itu sangat membantu sekali, pengecekan ongkir bisa langsung dilihat di layar awal sungguh memudahkan, kemudian fitur nego sangat menyenangkan. execelent application!",Positif
"selalu puas sih, banyak free ongkir, voucher dan potongan.. sangat bantu utk yg daerah",Positif
bagus dan mudah pengoperasiannya,Positif
"Suka banget sama Zalora ini jadi memudahkan aku buat brlanja fashion online. Selain itu, proses belanjanya juga gampang banget tinggal klik doang udah deh tunggu barang sampai. Pilihan storenya juga banyak banget lagi",Positif
"untuk saat ini,lazada jadi tempat belanja online yng pling menyenangkan.bnyak gratis ongkir,diskon,gampang dpt koin,lebih murah dari yng lain.banyakin LG gratis ongkirnya dan diskonnya ya laz,,dan semoga semakin lama pake aplikasi lazada,ongkirnya ga semakin mahal,tp semakin dipermudah buat belanja",Positif
"Aplikasi Shopee Mall sangat baik bagi saya dalam berbelanja secara online, saya tidak pernah pakai aplikasi yang lain selain Shopee Mall. Terimakasih Shopee Mall, semoga lancar dan sukses dan tetap melayani konsumen dengan baik...Salam sukses......",Positif
Apl nya mudah di pahami dan real semua.. rekomendasi buat agan2 dan pejuang amplop coklat..,Positif
Apk nya mantap 👍 Belanja online jadi mudah dan murah bisa gratis ongkir lagi..Sejak kenal shopee ga peenah belanja lagi ditoko sebelah.Recomen banget deh bagi yg mau belanja online👍🥰,Positif
beli pelatihan prakerja dari aplikasi bukalapak sangat membantu. mudah dan gampang banget.. terimakasih bukalapak☺️,Positif
"Barang sudah nyampe, mantap",Positif
Saya koreksi bintang nya sejak diambil alih oleh Astra jadi berbayar dan gratis nya per 90 hari per posting iklan perkategori ... Terimakasih olx yang dulu ... Banyak membantu bagi kita individual yang ingin menjual barang nya dengan tanpa biaya dan batasan ... Maaf untuk sekarang saya uninstall Terimakasih,Positif
mantap udah lama gak belanja di app ini. jadi kangen pengen belanja lagi semoga masih dengan pelayanan terbaik,Positif
"Aplikasi bagus, bisa membantu orang mencari barang yg di butuhkan dengan harga murah, terima kasih olx",Positif
keren .lebih bnyk promo lagi yaa,Positif
diantara toko online.. aplikasi blibli yang paling tidak stabil alias lemot.. cuma secara keseluruhan lumayan.. servernya saja perlu ditingkatkan.. makasih..,Positif
"Baru setahun pakai shopee, sebab tinggal di Kalimantan ini ongkir suka mahal. Kaget di shopee sering gratis ongkir, transaksi mudah. Setiap bulan saya belanja minim 10 paket. Sangat puas, layanan keseluruhannya bagus. Barang juga cepat sampai, penjual terpercaya dan fast respon semua. Terima kasih shopee atas kemudahan yang saya terima. Sukses terussssssss",Positif
"Aplikasi belanja online terlengkap, terbaik, mudah dan gak pakai ribet.",Positif
"Terima kasih admin olx yg terhomat. Mohon ijin saya akan beriklan kembali, jika saya ingin menjual kendaraan, dll dengan gratis ya kak 🙏",Positif
Sangat membantu dlm mencari kendaraan dan pekerjaan,Positif
"Lazada menjadi tempat belanja online yg sangat praktis,amanah,aman dan nyaman.saya sering belanja di lazada dan tidak pernah kecewa dg barang-barang yg di jual,Lazada Best...",Positif
Belanja praktis lebih mudah dan tidak mengecewakan bukalapak mantap,Positif
Membantu bagi kami yang jauh dari kota untuk belanja tpi sayang pengiriman dari jasa SPX express tidak memuaskan barang selalu telat melebihi dari estimasih yang di tentukan.,Positif
"Belanja di lazada sgt memudahkan, byk diskon,kurirnya cepat mengantarkan barang GK kyk tetangga sebelah.. ongkir gede tapi mls nganterin paket kurirnya.. saran saya untuk lazada.. pencarian khusus kota dan daerah masing-masing dipermudah, ini terkadang ada Dan terkadang tidak ada.. padahal ada brgnya didaerah tsb tp disaring tidak ditemukan, tolong perbaiki agar mudah mencari barang disekitar daerah masing-masing, terimakasih",Positif
"mudah dan cepat, siiiplah",Positif
Pengirimannya semakin kurang bagus. Balikin ekspedisi J&T Express kayak dulu lagi. Biasanya saya order barang 3/4 hari sudah sampe. Sekarang pake Spx standar malah sampenya kadang 2 minggu. Bahkan kadang gagal kirim,Positif
Sekarang bagus respon peminat banyak... cuman masa aktiv tayang iklan nya kenapa suka tiba2 hangus,Positif
"Belanja mudah, pelayanan sangat baik kurir sangat cekatan dan teliti. Menurut saya aplikasi belanja yang paling recommended hanya lazada Jempol deh",Positif
"Apk belanja online paling top sih, banyak promo dan produk yang bagus dan harga yang bervariasi dari yang termurah sampai yang termahal, cuma ada 1 kekurangan yaitu pengiriman antar pulau itu Lo yang lama banget bisa sampai 2 Minggu lebih, mohon bagi pihak lazada untuk bisa mempercepat pengiriman barang antar pulau. Terima kasih",Positif
"Terima kasih Shopee, banyak voucher gratis ongkirnya. CS nya ramah, spinjam sama spaylater nya membantu banget. Bisa jadi modal usaha. Seneng bgt pake apk ini.",Positif
suka banget belanja di LAZADA karena suka banyak gratisan nya..tapi suka cemas juga soalnya kadang barang tidak sesuai pesanan... mudah2an seller yang bergabung dengan LAZADA bisa lebih Amanah dan slalu menjaga kwalitas barang juga kepercayaan pelanggan.thanks LAZADA.,Positif
"Sejauh ini,,olx masih bisa membantu mempermudah jual beli..... terus maju olx.",Positif
Sangat puas dan senang,Positif
"mudah dan praktis, lengkap semua ada",Positif
